Input #0, mov,mp4,m4a,3gp,3g2,mj2, from '/Users/sethlim/Downloads/DoorDash Voice Agent for Dasher Reactivation.mp4':
  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf62.3.100
  Duration: 00:05:04.92, start: 0.000000, bitrate: 497 kb/s
  Stream #0:0[0x1](und): Video: h264 (Main) (avc1 / 0x31637661), yuv420p(progressive), 1662x1080 [SAR 1:1 DAR 277:180], 419 kb/s, 30 fps, 30 tbr, 90k tbn, start 0.023000 (default)
    Metadata:
      handler_name    : VideoHandler
  Stream #0:1[0x2](und): Audio: aac (LC) (mp4a / 0x6134706D), 44100 Hz, mono, fltp, 70 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
Stream mapping:
  Stream #0:1 (aac) -> ebur128:default
  ebur128:out0 -> Stream #0:0 (pcm_s16le)
  Stream #0:0 -> #0:1 (h264 (native) -> wrapped_avframe (native))
Press [q] to stop, [?] for help
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.0999773  TARGET:-23 LUFS    M:-120.7 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK:  -inf dBFS  TPK:  -inf dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.199977   TARGET:-23 LUFS    M:-120.7 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -83.4 dBFS  TPK: -83.4 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.299977   TARGET:-23 LUFS    M:-120.7 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -82.9 dBFS  TPK: -82.9 dBFS
Output #0, null, to 'pipe:':
  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf62.12.101
  Stream #0:0: Audio: pcm_s16le, 44100 Hz, mono, s16, 705 kb/s
    Metadata:
      encoder         : Lavc62.28.101 pcm_s16le
  Stream #0:1(und): Video: wrapped_avframe, yuv420p(progressive), 1662x1080 [SAR 1:1 DAR 277:180], q=2-31, 200 kb/s, 30 fps, 30 tbn (default)
    Metadata:
      encoder         : Lavc62.28.101 wrapped_avframe
      handler_name    : VideoHandler
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.399977   TARGET:-23 LUFS    M: -93.9 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -75.6 dBFS  TPK: -75.6 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.499977   TARGET:-23 LUFS    M: -93.6 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -87.9 dBFS  TPK: -75.6 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.599977   TARGET:-23 LUFS    M: -93.6 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -83.3 dBFS  TPK: -75.6 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.7        TARGET:-23 LUFS    M: -94.2 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -88.4 dBFS  TPK: -75.6 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.799977   TARGET:-23 LUFS    M:-101.4 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -88.9 dBFS  TPK: -75.6 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.899977   TARGET:-23 LUFS    M: -89.0 S:-120.7     I: -70.0 LUFS       LRA:   0.0 LU  FTPK: -68.3 dBFS  TPK: -68.3 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 0.999977   TARGET:-23 LUFS    M: -57.7 S:-120.7     I: -57.7 LUFS       LRA:   0.0 LU  FTPK: -31.2 dBFS  TPK: -31.2 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.099977   TARGET:-23 LUFS    M: -42.6 S:-120.7     I: -42.6 LUFS       LRA:   0.0 LU  FTPK: -21.8 dBFS  TPK: -21.8 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.199977   TARGET:-23 LUFS    M: -42.4 S:-120.7     I: -42.5 LUFS       LRA:   0.0 LU  FTPK: -30.3 dBFS  TPK: -21.8 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.299977   TARGET:-23 LUFS    M: -42.4 S:-120.7     I: -42.4 LUFS       LRA:   0.0 LU  FTPK: -70.9 dBFS  TPK: -21.8 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.399977   TARGET:-23 LUFS    M: -42.5 S:-120.7     I: -42.5 LUFS       LRA:   0.0 LU  FTPK: -89.2 dBFS  TPK: -21.8 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.499977   TARGET:-23 LUFS    M: -55.7 S:-120.7     I: -42.5 LUFS       LRA:   0.0 LU  FTPK: -74.6 dBFS  TPK: -21.8 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.599977   TARGET:-23 LUFS    M: -50.4 S:-120.7     I: -43.3 LUFS       LRA:   0.0 LU  FTPK: -23.9 dBFS  TPK: -21.8 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.699977   TARGET:-23 LUFS    M: -37.3 S:-120.7     I: -41.5 LUFS       LRA:   0.0 LU  FTPK: -18.7 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.799977   TARGET:-23 LUFS    M: -33.8 S:-120.7     I: -38.6 LUFS       LRA:   0.0 LU  FTPK: -19.0 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.899977   TARGET:-23 LUFS    M: -33.5 S:-120.7     I: -37.4 LUFS       LRA:   0.0 LU  FTPK: -24.3 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 1.999977   TARGET:-23 LUFS    M: -33.1 S:-120.7     I: -36.6 LUFS       LRA:   0.0 LU  FTPK: -21.4 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.099977   TARGET:-23 LUFS    M: -34.3 S:-120.7     I: -36.3 LUFS       LRA:   0.0 LU  FTPK: -20.0 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.199977   TARGET:-23 LUFS    M: -38.4 S:-120.7     I: -36.4 LUFS       LRA:   0.0 LU  FTPK: -52.9 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.299977   TARGET:-23 LUFS    M: -39.3 S:-120.7     I: -36.6 LUFS       LRA:   0.0 LU  FTPK: -57.8 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.399977   TARGET:-23 LUFS    M: -41.9 S:-120.7     I: -36.9 LUFS       LRA:   0.0 LU  FTPK: -79.3 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.499977   TARGET:-23 LUFS    M: -48.0 S:-120.7     I: -37.2 LUFS       LRA:   0.0 LU  FTPK: -25.3 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.599977   TARGET:-23 LUFS    M: -39.3 S:-120.7     I: -37.3 LUFS       LRA:   0.0 LU  FTPK: -23.0 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.699977   TARGET:-23 LUFS    M: -38.9 S:-120.7     I: -37.4 LUFS       LRA:   0.0 LU  FTPK: -27.4 dBFS  TPK: -18.7 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.799977   TARGET:-23 LUFS    M: -35.9 S:-120.7     I: -37.1 LUFS       LRA:   0.0 LU  FTPK: -17.2 dBFS  TPK: -17.2 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 2.899977   TARGET:-23 LUFS    M: -34.5 S:-120.7     I: -36.8 LUFS       LRA:   0.0 LU  FTPK: -19.6 dBFS  TPK: -17.2 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.29424  TARGET:-23 LUFS    M: -31.5 S: -35.0     I: -36.7 LUFS       LRA:   4.6 LU  FTPK: -16.6 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.39424  TARGET:-23 LUFS    M: -32.3 S: -35.0     I: -36.7 LUFS       LRA:   4.6 LU  FTPK: -32.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.49424  TARGET:-23 LUFS    M: -32.0 S: -35.0     I: -36.7 LUFS       LRA:   4.6 LU  FTPK: -21.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.59424  TARGET:-23 LUFS    M: -32.0 S: -35.1     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -33.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.69424  TARGET:-23 LUFS    M: -35.2 S: -34.7     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -21.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.79424  TARGET:-23 LUFS    M: -34.8 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -21.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.89424  TARGET:-23 LUFS    M: -35.6 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -27.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 133.99424  TARGET:-23 LUFS    M: -35.4 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -28.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.09424  TARGET:-23 LUFS    M: -39.9 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -28.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.19424  TARGET:-23 LUFS    M: -41.7 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -37.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.29424  TARGET:-23 LUFS    M: -42.8 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -49.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.39424  TARGET:-23 LUFS    M: -44.1 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -76.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.49424  TARGET:-23 LUFS    M: -57.4 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -82.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.59424  TARGET:-23 LUFS    M: -65.3 S: -34.6     I: -36.7 LUFS       LRA:   4.7 LU  FTPK: -50.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.69424  TARGET:-23 LUFS    M: -56.8 S: -34.6     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -36.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.79424  TARGET:-23 LUFS    M: -38.9 S: -34.4     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -18.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.89424  TARGET:-23 LUFS    M: -38.0 S: -34.3     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -24.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 134.99424  TARGET:-23 LUFS    M: -36.7 S: -34.2     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -22.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.09424  TARGET:-23 LUFS    M: -33.1 S: -33.8     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -15.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.19424  TARGET:-23 LUFS    M: -34.3 S: -33.9     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -29.0 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.29424  TARGET:-23 LUFS    M: -34.5 S: -34.5     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -28.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.39424  TARGET:-23 LUFS    M: -35.3 S: -35.0     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -30.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.49424  TARGET:-23 LUFS    M: -43.8 S: -35.4     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -25.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.59424  TARGET:-23 LUFS    M: -40.2 S: -35.4     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -23.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.69424  TARGET:-23 LUFS    M: -37.9 S: -35.3     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -17.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.79424  TARGET:-23 LUFS    M: -36.0 S: -35.5     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -17.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.89424  TARGET:-23 LUFS    M: -34.3 S: -35.7     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -21.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 135.99424  TARGET:-23 LUFS    M: -35.0 S: -36.0     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -35.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.09424  TARGET:-23 LUFS    M: -36.2 S: -36.0     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -42.4 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.19424  TARGET:-23 LUFS    M: -38.3 S: -36.1     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -63.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.29424  TARGET:-23 LUFS    M: -47.3 S: -37.5     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -25.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.373061 TARGET:-23 LUFS    M: -45.7 S: -37.5     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -29.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.473061 TARGET:-23 LUFS    M: -41.0 S: -37.5     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -20.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.573061 TARGET:-23 LUFS    M: -38.9 S: -37.4     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -26.4 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.673061 TARGET:-23 LUFS    M: -39.3 S: -38.2     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -37.0 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.773084 TARGET:-23 LUFS    M: -39.8 S: -38.3     I: -36.7 LUFS       LRA:   4.9 LU  FTPK: -67.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.873061 TARGET:-23 LUFS    M: -37.7 S: -37.9     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -18.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 136.973061 TARGET:-23 LUFS    M: -32.0 S: -36.4     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -17.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.073061 TARGET:-23 LUFS    M: -31.4 S: -36.3     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -22.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.173061 TARGET:-23 LUFS    M: -31.3 S: -36.2     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -28.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.273061 TARGET:-23 LUFS    M: -31.6 S: -36.1     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -22.0 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.373061 TARGET:-23 LUFS    M: -37.4 S: -36.1     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -28.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.473061 TARGET:-23 LUFS    M: -39.4 S: -36.0     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -28.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.573061 TARGET:-23 LUFS    M: -40.6 S: -36.0     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -42.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.673061 TARGET:-23 LUFS    M: -38.8 S: -35.8     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -22.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.773061 TARGET:-23 LUFS    M: -38.8 S: -36.1     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -32.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.873061 TARGET:-23 LUFS    M: -38.3 S: -36.0     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -24.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 137.973061 TARGET:-23 LUFS    M: -37.7 S: -36.1     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -25.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.073061 TARGET:-23 LUFS    M: -41.0 S: -36.8     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -24.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.173061 TARGET:-23 LUFS    M: -41.3 S: -36.8     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -38.6 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.273061 TARGET:-23 LUFS    M: -42.7 S: -36.8     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -31.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.373061 TARGET:-23 LUFS    M: -44.6 S: -36.8     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -31.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.473061 TARGET:-23 LUFS    M: -46.2 S: -36.8     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -34.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.573061 TARGET:-23 LUFS    M: -46.4 S: -37.0     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -56.6 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.673061 TARGET:-23 LUFS    M: -50.0 S: -37.2     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -81.6 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.773061 TARGET:-23 LUFS    M: -54.0 S: -37.5     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -47.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.873061 TARGET:-23 LUFS    M: -71.9 S: -38.0     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -49.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 138.973061 TARGET:-23 LUFS    M: -72.3 S: -38.0     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -64.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.073061 TARGET:-23 LUFS    M: -71.7 S: -38.1     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -64.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.173061 TARGET:-23 LUFS    M: -72.9 S: -38.1     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -70.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.273061 TARGET:-23 LUFS    M: -77.7 S: -38.1     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -77.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.373084 TARGET:-23 LUFS    M: -44.8 S: -38.0     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -19.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.473061 TARGET:-23 LUFS    M: -34.3 S: -37.1     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -16.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.573061 TARGET:-23 LUFS    M: -33.9 S: -37.1     I: -36.7 LUFS       LRA:   4.8 LU  FTPK: -21.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.673061 TARGET:-23 LUFS    M: -29.4 S: -35.3     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -14.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.773061 TARGET:-23 LUFS    M: -28.2 S: -34.6     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -14.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.873061 TARGET:-23 LUFS    M: -28.8 S: -34.6     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -18.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 139.973061 TARGET:-23 LUFS    M: -28.8 S: -35.4     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -23.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.073061 TARGET:-23 LUFS    M: -32.1 S: -35.6     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -25.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.173061 TARGET:-23 LUFS    M: -36.3 S: -35.6     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -37.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.273061 TARGET:-23 LUFS    M: -35.6 S: -35.3     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -19.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.373061 TARGET:-23 LUFS    M: -36.0 S: -35.3     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -31.6 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.473061 TARGET:-23 LUFS    M: -35.3 S: -35.2     I: -36.6 LUFS       LRA:   4.8 LU  FTPK: -22.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.573061 TARGET:-23 LUFS    M: -33.6 S: -34.9     I: -36.6 LUFS       LRA:   4.9 LU  FTPK: -17.8 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.673061 TARGET:-23 LUFS    M: -35.6 S: -35.0     I: -36.6 LUFS       LRA:   4.9 LU  FTPK: -21.6 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.773061 TARGET:-23 LUFS    M: -35.6 S: -35.0     I: -36.6 LUFS       LRA:   4.9 LU  FTPK: -32.0 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.873061 TARGET:-23 LUFS    M: -36.9 S: -35.1     I: -36.6 LUFS       LRA:   4.9 LU  FTPK: -45.9 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 140.973084 TARGET:-23 LUFS    M: -30.4 S: -33.8     I: -36.6 LUFS       LRA:   4.9 LU  FTPK: -14.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.073061 TARGET:-23 LUFS    M: -29.3 S: -33.4     I: -36.5 LUFS       LRA:   4.9 LU  FTPK: -15.0 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.173061 TARGET:-23 LUFS    M: -29.2 S: -33.3     I: -36.5 LUFS       LRA:   4.9 LU  FTPK: -23.3 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.273061 TARGET:-23 LUFS    M: -29.1 S: -33.3     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -22.4 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.373061 TARGET:-23 LUFS    M: -34.1 S: -33.3     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -38.7 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.473061 TARGET:-23 LUFS    M: -38.7 S: -33.2     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -23.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.573061 TARGET:-23 LUFS    M: -38.5 S: -33.2     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -24.6 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.673061 TARGET:-23 LUFS    M: -39.0 S: -33.2     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -27.1 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.773061 TARGET:-23 LUFS    M: -38.7 S: -33.1     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -27.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.873061 TARGET:-23 LUFS    M: -40.3 S: -33.1     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -26.2 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 141.973061 TARGET:-23 LUFS    M: -35.4 S: -32.9     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -17.5 dBFS  TPK: -13.9 dBFS
[Parsed_ebur128_0 @ 0xc45015c80] t: 142.073061 TARGET:-23 LUFS    M: -33.2 S: -32.6     I: -36.5 LUFS       LRA:   5.0 LU  FTPK: -20.7 dBFS  TPK: -13.9 dBFS
